DEEPTaxaID,finalID,PHYLUM,CLASS,ORDER,FAMILY,SUBFAMILY,TRIBE,GENUS,SPECIES,FFG,SensitiveEPT,BCG_Attribute
943,Plauditus,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Plauditus,Na,C-G,0,3
944,Ablabesmyia aspera,Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Ablabesmyia,aspera,PRD,0,
945,Acanthocyclops brevispinosus,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Na,Na,Acanthocyclops,brevispinosus,,0,
946,Acentrella nadineae,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Acentrella,nadineae,SCR,0,4
947,Anisoptera,Arthropoda,Insecta,Odonata,Na,Na,Na,Na,Na,PRD,0,
949,Argia apicalis,Arthropoda,Insecta,Odonata,Coenagrionidae,Na,Na,Argia,apicalis,PRD,0,4
950,Atherix lantha,Arthropoda,Insecta,Diptera,Athericidae,Na,Na,Atherix,lantha,PRD,0,3
951,Baetis flavistriga complex,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Baetis,flavistriga,C-G,0,4
952,Baetis fuscatus group,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Baetis,fuscatus,C-G,0,4
953,Baetis intercalaris complex,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Baetis,intercalaris,C-G,0,4
954,Baetis tricaudatus complex,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Baetis,tricaudatus,C-G,0,4
955,Belostoma flumineum,Arthropoda,Insecta,Hemiptera,Belostomatidae,Belostomatinae,Na,Belostoma,flumineum,PRD,0,
956,Caenis diminuta group,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Na,Caenis,diminuta,C-G,1,4
957,Candonidae,Arthropoda,Ostracoda,Podocopida,Candonidae,Na,Na,Na,Na,,0,
958,Chauliodes,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodinae,Na,Chauliodes,Na,PRD,0,
959,Cladocera,Arthropoda,Branchiopoda,Diplostraca,Na,Na,Na,Na,Na,C-F,0,
960,Clathrosperchon,Arthropoda,Arachnida,Trombidiformes,Rhynchohydracaridae,Na,Na,Clathrosperchon,Na,PRD,0,4
961,Clinocerinae,Arthropoda,Insecta,Diptera,Empididae,Clinocerinae,Na,Na,Na,PRD,0,
962,Coleoptera,Arthropoda,Insecta,Coleoptera,Na,Na,Na,Na,Na,PRD,0,
963,Corynoneura caudicula,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Corynoneura,caudicula,C-G,0,3
964,Corynoneura lobata,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Corynoneura,lobata,C-G,0,3
965,Corynoneura sp. 12 (Bolton 2007),Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Corynoneura,Na,C-G,0,3
966,Cricotopus (Cricotopus),Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Cricotopus,Na,SHR,0,5.5
967,Cricotopus annulator complex,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Cricotopus,annulator,SHR,0,5.5
968,Cricotopus Sylvestris group,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Cricotopus,Na,SHR,0,5.5
969,Cricotopus trifascia,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Cricotopus,trifascia,SHR,0,5.5
970,Cyclopidae,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Na,Na,Na,Na,,0,
971,Dixella,Arthropoda,Insecta,Diptera,Dixidae,Na,Na,Dixella,Na,PRD,0,
972,Dolophilodes distinctus,Arthropoda,Insecta,Trichoptera,Philopotamidae,Philopotaminae,Na,Dolophilodes,distincta,C-F,1,3
973,Endochironomus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,Na,SHR,0,
974,Epeorus vitreus,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Na,Na,Epeorus,vitreus,SCR,1,2
975,Epeorus vitreus group,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Na,Na,Epeorus,vitreus,SCR,1,2
976,Erythemis simplicicollis,Arthropoda,Insecta,Odonata,Libellulidae,Na,Na,Erythemis,simplicicollis,PRD,0,
977,Galba,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Lymnaeinae,Na,Lymnaea,Na,SCR,0,
978,Gammarus minus,Arthropoda,Malacostraca,Amphipoda,Gammaridae,Na,Na,Gammarus,minus,C-G,0,5.5
979,Glossosoma intermedium,Arthropoda,Insecta,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,intermedium,SCR,1,4
980,Glossosoma nigrior,Arthropoda,Insecta,Trichoptera,Glossosomatidae,Glossosomatinae,Glossosomatini,Glossosoma,nigrior,SCR,1,4
981,Goera calcarata,Arthropoda,Insecta,Trichoptera,Goeridae,Goerinae,Na,Goera,calcarata,SCR,1,2
982,Gordius,Nematomorpha,Na,Gordioidea,Gordiidae,Na,Na,Gordius,Na,,0,
983,Helichus fastigiatus,Arthropoda,Insecta,Coleoptera,Dryopidae,Na,Na,Helichus,fastigiatus,SCR,0,4
984,Hemiptera,Arthropoda,Insecta,Hemiptera,Na,Na,Na,Na,Na,PRD,0,
985,Hesperocorixa vulgaris,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Hesperocorixa,vulgaris,PRD,0,
986,Hetaerina,Arthropoda,Insecta,Odonata,Calopterygidae,Na,Na,Hetaerina,Na,,0,
987,Hexagenia,Arthropoda,Insecta,Ephemeroptera ,Ephemeridae,Na,Na,Hexagenia,Na,C-G,1,
988,Hydatophylax,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Stenophylacini,Hydatophylax,Na,SHR,1,3
989,Iswaeon anoka,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Iswaeon,anoka,SCR,0,
990,Leptophlebia cupida,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Na,Na,Leptophlebia,cupida,C-G,1,2
991,Lestes,Arthropoda,Insecta,Odonata,Lestidae,Na,Na,Lestes,Na,PRD,0,
992,Lestes inaequalis,Arthropoda,Insecta,Odonata,Lestidae,Na,Na,Lestes,inaequalis,PRD,0,
993,Limoniinae,Arthropoda,Insecta,Diptera,Tipulidae,Limoniinae,Na,Na,Na,,0,
994,Maccaffertium modestum,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Na,Na,Maccaffertium,modestum,SCR,1,4
995,Macrocyclops albidus,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Na,Na,Macrocyclops,albidus,,0,
996,Macrocyclops fuscus,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Na,Na,Macrocyclops,fuscus,,0,
997,Margaritifera margaritifera,Mollusca,Bivalvia,Unionoida,Margaritiferidae,Na,Na,Margaritifera,margaritifera,C-F,0,
999,Micrasema Rusticum group,Arthropoda,Insecta,Trichoptera,Brachycentridae,Na,Na,Micrasema,rusticum,SHR,1,3
1000,Naidinae,Annelida,Oligochaeta,Tubificida,Naididae,Naidinae,Na,Na,Na,C-G,0,
1001,Nanocladius (Plecopteracoluthus),Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Nanocladius,Na,C-G,0,3
1002,Nemotaulius hostilis,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Limnephilini,Nemotaulius,hostilis,SHR,1,
1003,Neocloeon,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Cloeon,Na,C-G,0,
1004,Neoporus carolinus,Arthropoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,Hydroporini,Neoporus,carolinus,,0,
1005,Neostempellina reissi,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Na,Neostempellina,reissi,C-G,0,
1006,Notonecta insulata,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae,Notonectini,Notonecta,insulata,PRD,0,
1007,Notonecta irrorata,Arthropoda,Insecta,Hemiptera,Notonectidae,Notonectinae,Notonectini,Notonecta,irrorata,PRD,0,
1008,Oecetis testacea group,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetini,Oecetis,testacea,PRD,1,4
1009,Osphranticum labronectum,Arthropoda,Maxillopoda,Calanoida,Centropagidae,Na,Na,Osphranticum,labronectum,,0,
1010,Oulimnius nitidulus,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Oulimnius,nitidulus,,0,3
1011,Palmacorixa buenoi,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Palmacorixa,buenoi,PRD,0,
1012,Parapoynx,Arthropoda,Insecta,Lepidoptera,Crambidae,Nymphulinae,Nymphulini,Parapoynx,Na,,0,
1013,Paratanytarsus longistilus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Paratanytarsus,longistilus,C-F,0,4
1014,Physella,Mollusca,Gastropoda,Basommatophora,Physidae,Na,Na,Physella,Na,SCR,0,
1015,Polypedilum fallax,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Polypedilum,fallax,SHR,0,4
1016,Potthastia gaedii,Arthropoda,Insecta,Diptera,Chironomidae,Diamesinae,Diamesini,Potthastia,gaedii,C-G,0,4
1017,Procambarus,Arthropoda,Malacostraca ,Decapoda,Cambaridae,Cambarinae,Na,Procambarus,Na,,0,
1018,Procladius (Holotanypus),Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Procladiini,Procladius,Na,PRD,0,5
1019,Psectrocladius (Psectrocladius),Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Psectrocladius,Na,C-G,0,
1020,Psilotreta frontalis,Arthropoda,Insecta,Trichoptera,Odontoceridae,Odontocerinae,Na,Psilotreta,frontalis,SCR,1,2
1021,Pteronarcys biloba,Arthropoda,Insecta,Plecoptera,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,biloba,SHR,1,2
1022,Pteronarcys proteus,Arthropoda,Insecta,Plecoptera,Pteronarcyidae,Pteronarcyinae,Pteronarcyini,Pteronarcys,proteus,SHR,1,2
1023,Ranatra nigra,Arthropoda,Insecta,Hemiptera,Nepidae,Ranatrinae,Na,Ranatra,nigra,PRD,0,
1024,Rheocricotopus robacki,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Rheocricotopus,robacki,C-G,0,3
1025,Rheosmittia arcuata,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Rheosmittia,arcuata,C-G,0,
1026,Rheotanytarsus pellucidus,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Rheotanytarsus,pellucidus,C-F,0,4
1027,Rhyacophila nigrita complex,Arthropoda,Insecta,Trichoptera,Rhyacophilidae,Na,Na,Rhyacophila,nigrita,PRD,1,3
1028,Rissooidea,Mollusca,Gastropoda,Na,Na,Na,Na,Na,Na,,0,
1029,Sigara dolabra,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Sigara,dolabra,PRD,0,
1030,Simulium (Eusimulium),Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Na,C-F,0,5
1031,Simulium fibrinflatum,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,fibrinflatum,C-F,0,5
1032,Simulium jenningsi group,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,jenningsi,C-F,0,5
1033,Simulium tuberosum complex,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,tuberosum,C-F,0,5
1034,Stempellinella fimbriata,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Stempellinella,fimbriata,C-G,0,3
1035,Stilocladius clinopecten,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Stilocladius,clinopecten,C-G,0,3
1036,Stylommatophora,Mollusca,Gastropoda,Stylommatophora,Na,Na,Na,Na,Na,,0,
1037,Succinea,Mollusca,Gastropoda,Stylommatophora,Succineidae,Na,Na,Succinea,Na,,0,
1039,Synurella chamberlaini,Arthropoda,Malacostraca,Amphipoda,Crangonyctidae,Na,Na,Synurella,chamberlaini,C-G,0,
1040,Tanytarsus sp. M (Epler 2001),Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Tanytarsini,Tanytarsus,Na,C-F,0,4
1042,Tipula (Nippotipula),Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,Na,Tipula,Na,SHR,0,4
1043,Tipula (Savtshenkia),Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,Na,Tipula,Na,SHR,0,4
1044,Tipula (Yamatotipula),Arthropoda,Insecta,Diptera,Tipulidae,Tipulinae,Na,Tipula,Na,SHR,0,4
1045,Trepaxonemata,Platyhelminthes,Trepaxonemata,Na,Na,Na,Na,Na,Na,,0,
1046,Trichocorixa borealis,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Trichocorixa,borealis,PRD,0,
1047,Tubificinae,Annelida,Oligochaeta,Tubificida,Naididae,Tubificinae,Na,Na,Na,C-G,0,
1048,Tvetenia tshernovskii,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Tvetenia,tshernovskii,C-G,0,4
1049,Zavrelimyia (Zavrelimyia),Arthropoda,Insecta,Diptera,Chironomidae,Tanypodinae,Pentaneurini,Zavrelimyia,Na,PRD,0,
1050,Drunella tuberculata,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Na,Na,Drunella,tuberculata,SCR,1,2
1051,Psectrotanypus,Arthropoda,Insecta,Diptera,Chironomidae,Na,Macropelopiini,Psectrotanypus,Na,PRD,0,
1052,Kiefferulus,Arthropoda,Insecta,Diptera,Chironomidae,Na,Chironomini,Kiefferulus,Na,C-G,0,
1053,Spirosperma ferox,Annelida,Clitellata,Haplotaxida,Naididae,Na,Na,Spirosperma,ferox,C-G,0,
1056,Cladopelma,Arthropoda,Insecta,Diptera,Chironomidae,Na,Chironomini,Cladopelma,Na,C-G,0,
1057,Endochironomus subtendens,Arthropoda,Insecta,Diptera,Chironomidae,Chironominae,Chironomini,Endochironomus,subtendens,SHR,0,
1113,Acanthocyclops vernalis,Arthropoda,Maxillopoda,Cyclopoida,Cyclopidae,Na,Na,Acanthocyclops,Vernalis,C-F,,
1114,Caenis Hilaris group,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Na,Caenis,Hilaris,C-G,1,4
1115,Caenis latipennis,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caeninae,Na,Caenis,Latipennis,C-G,1,4
1116,Calopteryx aequabilis,Arthropoda,Insecta,Odonata,Calopterygidae,Na,Na,Calopteryx,Aequabilis,PRD,,4
1117,Cochlicopa,Mollusca,Gastropoda,Stylommatophora,Cochlicopidae,Na,Na,Cochlicopa,Na,,,
1118,Cordulegaster erronea,Arthropoda,Insecta,Odonata,Cordulegastridae,Na,Na,Cordulegaster,Erronea,PRD,,3
1119,Cryptophagidae,Arthropoda,Insecta,Coleoptera,Cryptophagidae,Na,Na,Na,Na,,,
1120,Culex,Arthropoda,Insecta,Diptera,Culicidae,Culicinae,Culicini,Culex,Na,C-F,,
1121,Curculionidae,Arthropoda,Insecta,Coleoptera,Curculionidae,Na,Na,Na,Na,SHR,,
1122,Daphniidae,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Na,Na,Na,Na,,,
1123,Dicyrtomidae,Arthropoda,Collembola,Collembola,Dicyrtomidae,Na,Na,Na,Na,,,
1124,Discus,Mollusca,Gastropoda,Stylommatophora,Discidae,Na,Na,Discus,Na,,,
1125,Dubiraphia minima,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Dubiraphia,Minima,C-G,,4
1126,Dubiraphia quadrinotata,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Dubiraphia,Quadrinotata,C-G,,4
1127,Elophila,Arthropoda,Insecta,Lepidoptera,Crambidae,Nymphulinae,Nymphulini,Elophila,Na,,,
1128,Entomobryidae,Arthropoda,Collembola,Collembola,Entomobryidae,Na,Na,Na,Na,C-G,,
1129,Epitheca princeps,Arthropoda,Insecta,Odonata,Corduliidae,Corduliinae,Na,Epitheca,Princeps,PRD,,
1130,Frenesia difficilis,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilinae,Chilostigmini,Frenesia,Difficilis,SHR,1,
1131,Heterocloeon frivolum,Arthropoda,Insecta,Ephemeroptera,Baetidae,Na,Na,Heterocloeon,Frivolum,SCR,0,
1132,Hydropsyche placoda,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsychinae,Na,Hydropsyche,Placoda,C-F,0,5
1133,Hydrozoa,Cnidaria,Hydrozoa,Na,Na,Na,Na,Na,Na,,,
1134,Hygrobatidae,Arthropoda,Arachnida,Trombidiformes,Hygrobatidae,Na,Na,Na,Na,PRD,,
1135,Limnephiloidea,Arthropoda,Insecta,Trichoptera,Na,Na,Na,Na,Na,,,
1136,Maccaffertium luteum,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Na,Na,Maccaffertium,Luteum,SCR,1,4
1137,Mesovelia,Arthropoda,Insecta,Hemiptera,Mesoveliidae,Mesoveliinae,Na,Mesovelia,Na,PRD,,
1138,Micrasema sprulesi,Arthropoda,Insecta,Trichoptera,Brachycentridae,Na,Na,Micrasema,Sprulesi,SHR,1,3
1139,Molanna blenda,Arthropoda,Insecta,Trichoptera,Molannidae,Na,Na,Molanna,Blenda,SCR,1,4
1140,Monatractides,Arthropoda,Arachnida,Trombidiformes,Torrenticolidae,Na,Na,Monatractides,Na,,,
1141,Neoleptophlebia,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Na,Na,Neoleptophlebia,Na,,1,2
1142,Paraleptophlebia adoptiva,Arthropoda,Insecta,Ephemeroptera,Leptophlebiidae,Na,Na,Paraleptophlebia,adoptiva,C-G,1,2
1143,Neophylax fuscus,Arthropoda,Insecta,Trichoptera,Uenoidae,Thremmatinae,Na,Neophylax,Fuscus,SCR,1,3
1144,Neoplea striola,Arthropoda,Insecta,Hemiptera,Pleidae,Na,Na,Neoplea,Striola,PRD,,
1145,Neoporus clypealis,Arthropoda,Insecta,Coleoptera,Dytiscidae,Hydroporinae,Hydroporini,Neoporus,Clypealis,,,
1146,Oecetis avara group,Arthropoda,Insecta,Trichoptera,Leptoceridae,Leptocerinae,Oecetini,Oecetis,Avara,PRD,1,4
1147,Optioservus elegans,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Optioservus,Elegans,SCR,,4
1148,Optioservus Elegans group,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Optioservus,Elegans,SCR,,4
1149,Optioservus tardellus,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Optioservus,Tardellus,SCR,,4
1150,Oribatida,Arthropoda,Arachnida,Sarcoptiformes,Na,Na,Na,Na,Na,,,
1151,Palmacorixa nana,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Palmacorixa,Nana,PRD,,
1152,Physella acuta,Mollusca,Gastropoda,Basommatophora,Physidae,Na,Na,Physella,Acuta,SCR,,
1153,Plectrocnemia,Arthropoda,Insecta,Trichoptera,Polycentropodidae,Polycentropodinae,Na,Plectrocnemia,Na,,1,
1154,Protzia,Arthropoda,Arachnida,Trombidiformes,Hydryphantidae,Na,Na,Protzia,Na,PRD,,
1155,Psilotreta labida,Arthropoda,Insecta,Trichoptera,Odontoceridae,Odontocerinae,Na,Psilotreta,Labida,SCR,1,2
1156,Sciaridae,Arthropoda,Insecta,Diptera,Sciaridae,Na,Na,Na,Na,,,
1157,Sigara modesta,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Sigara,Modesta,PRD,,
1158,Simocephalus,Arthropoda,Branchiopoda,Diplostraca,Daphniidae,Na,Na,Simocephalus,Na,,,
1159,Simulium ubiquitum,Arthropoda,Insecta,Diptera,Simuliidae,Simuliinae,Simuliini,Simulium,Ubiquitum,C-F,,5
1160,Stagnicola elodes,Mollusca,Gastropoda,Basommatophora,Lymnaeidae,Na,Na,Stagnicola,Elodes,C-G,,4
1161,Staphylinidae,Arthropoda,Insecta,Coleoptera,Staphylinidae,Na,Na,Na,Na,PRD,,
1162,Stenelmis sandersoni,Arthropoda,Insecta,Coleoptera,Elmidae,Na,Na,Stenelmis,Sandersoni,SCR,,4
1163,Stylodrilus,Annelida,Oligochaeta,Lumbriculida,Lumbriculidae,Na,Na,Stylodrilus,Na,,,
1164,Trepobates,Arthropoda,Insecta,Hemiptera,Gerridae,Trepobatinae,Na,Trepobates,Na,PRD,,
1165,Trichocorixa calva,Arthropoda,Insecta,Hemiptera,Corixidae,Corixinae,Na,Trichocorixa,Calva,PRD,,
1166,Vitrinidae,Mollusca,Gastropoda,Stylommatophora,Vitrinidae,Na,Na,Na,Na,,,
1167,Viviparidae,Mollusca,Gastropoda,Architaenioglossa,Viviparidae,Na,Na,Na,Na,SCR,,
1168,Bezzia/Palpomyia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Ceratopogoninae,Na,Bezzia/Palpomyia,Na,PRD,0,3
1169,Cricotopus/Orthocladius,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Cricotopus/Orthocladius,Na,,0,
1175,Krenosmittia,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Krenosmittia,Na,,0,
1176,Micromenetus,Mollusca,Gastropoda,Hygrophila,Planorbidae,Na,Na,Micromenetus,Na,SCR,0,4
1178,Serratella serrata,Arthropoda,Insecta,Ephemeroptera,Ephemerellidae,Na,Na,Serratella,serrata,C-G,1,3
1179,Truncatelloidea,Mollusca,Gastropoda,Littoridinomorpha,Na,Na,Na,Na,Na,,,
1180,Tubificoid naididae w/o cap setae,Annelida,Clitellata,Tubificida,Naididae,Tubificoid Naididae w/o cap setae,Na,Na,Na,C-G,0,4
1181,Tvetenia discoloripes group,Arthropoda,Insecta,Diptera,Chironomidae,Orthocladiinae,Na,Tvetenia,discoloripes,,0,
