STA_SEQ,Station_Name,Rep,Habitat,Device,Subsample Rep,LAB_NAME,TAXON_NAME,LIFE STAGE,ABUNDANCE,Sample_Date,SampYr,TaxonNameCurrent,FAMILY,GENUS,BCG_Attribute,SensitiveEPT
14147,Broad Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,10/04/04,2004,Psephenus herricki,Psephenidae,Psephenus,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Rheotanytarsus,L,5,10/04/04,2004,Rheotanytarsus,Chironomidae,Rheotanytarsus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Rhyacophila,L,3,10/04/04,2004,Rhyacophila,Rhyacophilidae,Rhyacophila,3,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Stenelmis,L,15,10/04/04,2004,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Stenochironomus,L,1,10/04/04,2004,Stenochironomus,Chironomidae,Stenochironomus,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche,L,1,10/02/08,2008,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,1,10/02/08,2008,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,1,10/02/08,2008,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,45,10/02/08,2008,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Chimarra,L,2,10/02/08,2008,Chimarra,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,2,10/02/08,2008,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Chimarra obscura,L,59,10/02/08,2008,Chimarra obscura,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Eukiefferiella claripennis group,L,1,10/02/08,2008,Eukiefferiella claripennis group,Chironomidae,Eukiefferiella,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Gammarus,A,7,10/02/08,2008,Gammarus,Gammaridae,Gammarus,5.5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Glyptotendipes,L,1,10/02/08,2008,Glyptotendipes,Chironomidae,Glyptotendipes,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Hydropsyche,L,8,10/02/08,2008,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,27,10/02/08,2008,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Lumbriculidae,A,5,10/02/08,2008,Lumbriculidae,Lumbriculidae,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Macronychus glabratus,L,1,10/02/08,2008,Macronychus glabratus,Elmidae,Macronychus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Microcylloepus,A,1,10/02/08,2008,Microcylloepus,Elmidae,Microcylloepus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Optioservus,L,20,10/02/08,2008,Optioservus,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Optioservus ovalis,A,1,10/02/08,2008,Optioservus ovalis,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Oulimnius,L,1,10/02/08,2008,Oulimnius,Elmidae,Oulimnius,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Parametriocnemus,L,2,10/02/08,2008,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,3,10/02/08,2008,Psephenus herricki,Psephenidae,Psephenus,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Simulium,L,1,10/02/08,2008,Simulium,Simuliidae,Simulium,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Sphaerium,A,1,10/02/08,2008,Sphaerium,Pisidiidae,Sphaerium,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Stenelmis,A,2,10/02/08,2008,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Stenelmis,L,39,10/02/08,2008,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/02/08,2008,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Tvetenia bavarica group,L,1,10/02/08,2008,Tvetenia bavarica group,Chironomidae,Tvetenia,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Antocha,L,9,11/03/10,2010,Antocha,Tipulidae,Antocha,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche,L,2,11/03/10,2010,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,6,11/03/10,2010,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,10,11/03/10,2010,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Cheumatopsyche,L,41,11/03/10,2010,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Chimarra aterrima,L,1,11/03/10,2010,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Chimarra obscura,L,35,11/03/10,2010,Chimarra obscura,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Diamesa,L,1,11/03/10,2010,Sympotthastia,Chironomidae,Sympotthastia,,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Elmidae,L,2,11/03/10,2010,Elmidae,Elmidae,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Ephemerella,L,1,11/03/10,2010,Eurylophella,Ephemerellidae,Eurylophella,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Gammarus,A,3,11/03/10,2010,Gammarus,Gammaridae,Gammarus,5.5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Hydropsyche,L,8,11/03/10,2010,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,20,11/03/10,2010,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Hydropsychidae,L,19,11/03/10,2010,Hydropsychidae,Hydropsychidae,Na,,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Maccaffertium,L,2,11/03/10,2010,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Microcylloepus,A,1,11/03/10,2010,Microcylloepus,Elmidae,Microcylloepus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Microcylloepus,L,1,11/03/10,2010,Microcylloepus,Elmidae,Microcylloepus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Nigronia serricornis,L,1,11/03/10,2010,Nigronia serricornis,Corydalidae,Nigronia,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Optioservus,L,21,11/03/10,2010,Optioservus,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Orthocladius,L,3,11/03/10,2010,Orthocladius,Chironomidae,Orthocladius,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Orthocladius,P,1,11/03/10,2010,Orthocladius,Chironomidae,Orthocladius,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Oulimnius,A,1,11/03/10,2010,Oulimnius,Elmidae,Oulimnius,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Psephenus herricki,L,5,11/03/10,2010,Psephenus herricki,Psephenidae,Psephenus,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Stenelmis,L,56,11/03/10,2010,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Stylodrilus heringianus,A,1,11/03/10,2010,Stylodrilus heringianus,Lumbriculidae,Stylodrilus,,0
14147,Broad Brook,1,Riffle,KN2M2,First,,Taeniopteryx,L,1,11/03/10,2010,Taeniopteryx,Taeniopterygidae,Taeniopteryx,3,1
14147,Broad Brook,1,Riffle,KN2M2,First,,Turbellaria,A,10,11/03/10,2010,Turbellaria,Na,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Antocha,L,5,10/17/12,2012,Antocha,Tipulidae,Antocha,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche,L,3,10/17/12,2012,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche sparna,L,6,10/17/12,2012,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ceratopsyche walkeri,L,1,10/17/12,2012,Ceratopsyche walkeri,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Cheumatopsyche,L,39,10/17/12,2012,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra,L,3,10/17/12,2012,Chimarra,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra aterrima,L,14,10/17/12,2012,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Chimarra obscura,L,40,10/17/12,2012,Chimarra obscura,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Cricotopus bicinctus group,L,2,10/17/12,2012,Cricotopus bicinctus group,Chironomidae,Cricotopus,5.5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Ephemerella,L,1,10/17/12,2012,Eurylophella,Ephemerellidae,Eurylophella,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche,L,5,10/17/12,2012,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsyche betteni,L,24,10/17/12,2012,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Hydropsychidae,L,1,10/17/12,2012,Hydropsychidae,Hydropsychidae,Na,,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Lumbricina,NA,1,10/17/12,2012,Lumbricina,Na,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Lumbriculidae,NA,2,10/17/12,2012,Lumbriculidae,Lumbriculidae,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Maccaffertium,L,2,10/17/12,2012,Maccaffertium,Heptageniidae,Maccaffertium,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Microtendipes pedellus group,L,2,10/17/12,2012,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Optioservus,L,15,10/17/12,2012,Optioservus,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Orthocladius,L,33,10/17/12,2012,Orthocladius,Chironomidae,Orthocladius,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,A,1,10/17/12,2012,Oulimnius,Elmidae,Oulimnius,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Oulimnius,L,1,10/17/12,2012,Oulimnius,Elmidae,Oulimnius,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Pisidium,NA,1,10/17/12,2012,Pisidium,Pisidiidae,Pisidium,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Psephenus herricki,L,1,10/17/12,2012,Psephenus herricki,Psephenidae,Psephenus,3,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Rheotanytarsus exiguus group,L,3,10/17/12,2012,Rheotanytarsus exiguus group,Chironomidae,Rheotanytarsus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Simulium,P,1,10/17/12,2012,Simulium,Simuliidae,Simulium,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Sperchon,NA,1,10/17/12,2012,Sperchon,Sperchonidae,Sperchon,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,A,1,10/17/12,2012,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Stenelmis,L,25,10/17/12,2012,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Taeniopteryx,L,1,10/17/12,2012,Taeniopteryx,Taeniopterygidae,Taeniopteryx,3,1
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Turbellaria,NA,25,10/17/12,2012,Turbellaria,Na,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,EcoAnalysts,Tvetenia bavarica group,L,1,10/17/12,2012,Tvetenia bavarica group,Chironomidae,Tvetenia,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Antocha,P,2,09/15/14,2014,Antocha,Tipulidae,Antocha,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Baetis intercalaris,L,3,09/15/14,2014,Baetis intercalaris,Baetidae,Baetis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Baetis tricaudatus,L,4,09/15/14,2014,Baetis tricaudatus,Baetidae,Baetis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Ceratopsyche,L,6,09/15/14,2014,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Ceratopsyche bronta,L,10,09/15/14,2014,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Ceratopsyche sparna,L,28,09/15/14,2014,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Cheumatopsyche,L,47,09/15/14,2014,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Chimarra aterrima,L,11,09/15/14,2014,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Chimarra obscura,L,44,09/15/14,2014,Chimarra obscura,Philopotamidae,Chimarra,4,1
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Chironomidae,L,2,09/15/14,2014,Chironomidae,Chironomidae,Na,,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Hydropsyche betteni,L,57,09/15/14,2014,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Hydropsychidae,L,5,09/15/14,2014,Hydropsychidae,Hydropsychidae,Na,,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Leucotrichia pictipes,L,14,09/15/14,2014,Leucotrichia pictipes,Hydroptilidae,Leucotrichia,5.5,1
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Lumbriculidae,A,6,09/15/14,2014,Lumbriculidae,Lumbriculidae,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Microcylloepus pusillus,L,6,09/15/14,2014,Microcylloepus pusillus,Elmidae,Microcylloepus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Microtendipes pedellus group,L,2,09/15/14,2014,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Optioservus,L,12,09/15/14,2014,Optioservus,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Optioservus ovalis,A,1,09/15/14,2014,Optioservus ovalis,Elmidae,Optioservus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Parametriocnemus,L,3,09/15/14,2014,Parametriocnemus,Chironomidae,Parametriocnemus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Polypedilum aviceps,L,1,09/15/14,2014,Polypedilum aviceps,Chironomidae,Polypedilum,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Rhagovelia,A,1,09/15/14,2014,Rhagovelia,Veliidae,Rhagovelia,,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Rheotanytarsus,L,7,09/15/14,2014,Rheotanytarsus,Chironomidae,Rheotanytarsus,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Simulium,L,1,09/15/14,2014,Simulium,Simuliidae,Simulium,5,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Stenelmis,L,26,09/15/14,2014,Stenelmis,Elmidae,Stenelmis,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Thienemannimyia group,L,1,09/15/14,2014,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Turbellaria,A,3,09/15/14,2014,Turbellaria,Na,Na,4,0
14147,Broad Brook,1,Riffle,KN2M2,First,WAA,Tvetenia vitracies group,L,1,09/15/14,2014,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Acari,A,2,10/20/97,1997,Acari,Na,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Baetis,L,1,10/20/97,1997,Plauditus,Baetidae,Plauditus,3,0
14150,Byram River,1,Riffle,KN2M2,First,,Ceratopsyche bifida group,L,16,10/20/97,1997,Ceratopsyche morosa,Hydropsychidae,Ceratopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,5,10/20/97,1997,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Cheumatopsyche,L,35,10/20/97,1997,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,1,10/20/97,1997,Cricotopus bicinctus,Chironomidae,Cricotopus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Gammarus,A,15,10/20/97,1997,Gammarus,Gammaridae,Gammarus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Helisoma anceps,A,1,10/20/97,1997,Helisoma anceps,Planorbidae,Helisoma,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,29,10/20/97,1997,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,8,10/20/97,1997,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Microcylloepus pusillus,L,2,10/20/97,1997,Microcylloepus pusillus,Elmidae,Microcylloepus,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Microtendipes pedellus group,L,16,10/20/97,1997,Microtendipes pedellus group,Chironomidae,Microtendipes,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Orthocladius obumbratus,L,14,10/20/97,1997,Orthocladius obumbratus,Chironomidae,Orthocladius,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Physa,A,15,10/20/97,1997,Physa,Physidae,Physa,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Polypedilum illinoense group,L,1,10/20/97,1997,Polypedilum illinoense group,Chironomidae,Polypedilum,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Rheotanytarsus,L,1,10/20/97,1997,Rheotanytarsus,Chironomidae,Rheotanytarsus,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Sphaeriidae,A,2,10/20/97,1997,Pisidiidae,Pisidiidae,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Synorthocladius (semivirens),L,2,10/20/97,1997,Synorthocladius semivirens,Chironomidae,Synorthocladius,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Thienemannimyia group,L,1,10/20/97,1997,Thienemannimyia group,Chironomidae,Thienemannimyia,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,5,10/20/97,1997,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Antocha,L,1,10/18/07,2007,Antocha,Tipulidae,Antocha,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Ceratopsyche bronta,L,6,10/18/07,2007,Ceratopsyche bronta,Hydropsychidae,Ceratopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Cheumatopsyche,L,56,10/18/07,2007,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Chimarra aterrima,L,2,10/18/07,2007,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Chimarra obscura,L,4,10/18/07,2007,Chimarra obscura,Philopotamidae,Chimarra,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Diamesa,L,1,10/18/07,2007,Sympotthastia,Chironomidae,Sympotthastia,,0
14150,Byram River,1,Riffle,KN2M2,First,,Gammarus,A,78,10/18/07,2007,Gammarus,Gammaridae,Gammarus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Gyraulus,A,2,10/18/07,2007,Gyraulus,Planorbidae,Gyraulus,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydropsyche,L,19,10/18/07,2007,Ceratopsyche,Hydropsychidae,Ceratopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,17,10/18/07,2007,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Isonychia,L,1,10/18/07,2007,Isonychia,Isonychiidae,Isonychia,3,1
14150,Byram River,1,Riffle,KN2M2,First,,Maccaffertium modestum group,L,7,10/18/07,2007,Maccaffertium modestum group,Heptageniidae,Maccaffertium,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Micrasema,L,2,10/18/07,2007,Micrasema,Brachycentridae,Micrasema,3,1
14150,Byram River,1,Riffle,KN2M2,First,,Microcylloepus,L,1,10/18/07,2007,Microcylloepus,Elmidae,Microcylloepus,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Musculium,A,2,10/18/07,2007,Musculium ,Pisidiidae,Musculium,,0
14150,Byram River,1,Riffle,KN2M2,First,,Mystacides sepulchralis,L,2,10/18/07,2007,Mystacides sepulchralis,Leptoceridae,Mystacides,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Pisidiidae,A,3,10/18/07,2007,Pisidiidae,Pisidiidae,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Psephenus herricki,L,1,10/18/07,2007,Psephenus herricki,Psephenidae,Psephenus,3,0
14150,Byram River,1,Riffle,KN2M2,First,,Stenelmis,A,1,10/18/07,2007,Stenelmis,Elmidae,Stenelmis,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Stenelmis,L,2,10/18/07,2007,Stenelmis,Elmidae,Stenelmis,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Stenochironomus,L,1,10/18/07,2007,Stenochironomus,Chironomidae,Stenochironomus,3,0
14150,Byram River,1,Riffle,KN2M2,First,,Turbellaria,A,1,10/18/07,2007,Turbellaria,Na,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Tvetenia vitracies group,L,3,10/18/07,2007,Tvetenia vitracies group,Chironomidae,Tvetenia,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Acari,A,2,09/29/09,2009,Acari,Na,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Amphipoda,A,3,09/29/09,2009,Amphipoda,Na,Na,,0
14150,Byram River,1,Riffle,KN2M2,First,,Antocha,L,2,09/29/09,2009,Antocha,Tipulidae,Antocha,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Baetis,L,13,09/29/09,2009,Plauditus,Baetidae,Plauditus,3,0
14150,Byram River,1,Riffle,KN2M2,First,,Baetis pluto,L,1,09/29/09,2009,Baetis pluto,Baetidae,Baetis,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Ceratopsyche sparna,L,12,09/29/09,2009,Ceratopsyche sparna,Hydropsychidae,Ceratopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Cheumatopsyche,L,38,09/29/09,2009,Cheumatopsyche,Hydropsychidae,Cheumatopsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Chimarra aterrima,L,2,09/29/09,2009,Chimarra aterrima,Philopotamidae,Chimarra,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Chimarra obscura,L,8,09/29/09,2009,Chimarra obscura,Philopotamidae,Chimarra,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Cricotopus,P,4,09/29/09,2009,Cricotopus,Chironomidae,Cricotopus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Cricotopus bicinctus,L,33,09/29/09,2009,Cricotopus bicinctus,Chironomidae,Cricotopus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Dicrotendipes,L,2,09/29/09,2009,Dicrotendipes,Chironomidae,Dicrotendipes,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Eukiefferiella devonica group,L,2,09/29/09,2009,Eukiefferiella devonica group,Chironomidae,Eukiefferiella,3,0
14150,Byram River,1,Riffle,KN2M2,First,,Gammarus,A,8,09/29/09,2009,Gammarus,Gammaridae,Gammarus,5.5,0
14150,Byram River,1,Riffle,KN2M2,First,,Hemerodromia,L,12,09/29/09,2009,Hemerodromia,Empididae,Hemerodromia,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Heptageniidae,L,1,09/29/09,2009,Heptageniidae,Heptageniidae,Na,,1
14150,Byram River,1,Riffle,KN2M2,First,,Hydrobiidae,A,1,09/29/09,2009,Hydrobiidae,Hydrobiidae,Na,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydropsyche betteni,L,16,09/29/09,2009,Hydropsyche betteni,Hydropsychidae,Hydropsyche,5,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydropsychidae,L,9,09/29/09,2009,Hydropsychidae,Hydropsychidae,Na,,0
14150,Byram River,1,Riffle,KN2M2,First,,Hydroptilidae,L,2,09/29/09,2009,Hydroptilidae,Hydroptilidae,Na,4,1
14150,Byram River,1,Riffle,KN2M2,First,,Hygrobates,A,4,09/29/09,2009,Hygrobates,Hygrobatidae,Hygrobates,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Lebertia,A,1,09/29/09,2009,Lebertia,Lebertiidae,Lebertia,4,0
14150,Byram River,1,Riffle,KN2M2,First,,Lepidostoma,L,2,09/29/09,2009,Lepidostoma,Lepidostomatidae,Lepidostoma,2,1
