HydroID,NextDown,SqMi,CFcount,CF_1985,CF_1990,CF_1995,CF_2002,CF_2006,CF_2015,CF_2010
201490889,201490602,1.53244,4270,0.084777518,0.077283372,0.068618267,0.066978923,0.064168618,0.048477752,0.055035129
201494668,201494305,1.529312,4270,0,0,0,0,0,0,0
201487107,201487196,1.533482,4271,0,0,0,0,0,0,0
201492855,201492851,1.532787,4271,0.040505736,0.065792554,0.046359166,0.034184032,0.06532428,0.06110981,0.054085694
201489168,201489034,1.534525,4274,0.769536734,0.763219467,0.763687412,0.754328498,0.761113711,0.761113711,0.761113711
201495719,201495752,1.53244,4274,0.397285915,0.343940103,0.33551708,0.228357511,0.221104352,0.218998596,0.221338325
201490614,201490615,1.537999,4285,0.390665111,0.373395566,0.362893816,0.354259043,0.353325554,0.334889148,0.356592765
201490848,201490768,1.537652,4288,0.329057836,0.320662313,0.306902985,0.301772388,0.300839552,0.306203358,0.303871269
201487192,201487259,1.545297,4301,0.770053476,0.720065101,0.647756336,0.667286678,0.658684027,0.632178563,0.691932109
201491867,201491996,1.542864,4301,0.639618693,0.62683097,0.615205766,0.616600791,0.593582888,0.587770286,0.582190188
201494214,201494257,1.542865,4301,0.768890956,0.760520809,0.761218321,0.760288305,0.760288305,0.754010695,0.727970239
201493210,201493028,1.543213,4307,0.010912468,0.010912468,0.009983747,0.010448108,0.010215928,0.010215928,0.010215928
201488553,201488552,1.545297,4308,0.473769731,0.471680594,0.452878366,0.457753018,0.453574745,0.454967502,0.44266481
201485840,201485895,1.545644,4309,0,0,0,0,0,0,0
201486753,201486749,1.549814,4314,0,0,0,0,0,0,0
201492096,201492502,1.548424,4317,0.831132731,0.821635395,0.774611999,0.72133426,0.734306231,0.738012509,0.698170025
201496820,201496834,1.546687,4318,0,0,0,0,0,0,0
201485478,201485567,1.547034,4321,0.475584355,0.467484379,0.457301551,0.443184448,0.437167322,0.437861606,0.436473039
201494575,201494608,1.551899,4331,0.031632417,0.028399908,0.025167398,0.021011314,0.019395059,0.018240591,0.018009698
201491389,201491457,1.555374,4332,0.685364728,0.683518006,0.673822715,0.630886427,0.645429363,0.645660203,0.640350877
201493957,201493825,1.557807,4333,0.334641126,0.326332795,0.29379183,0.293561043,0.288252943,0.291022386,0.291253173
201491459,201491557,1.555027,4334,0.084910014,0.083294878,0.083525611,0.067143516,0.064143978,0.062759575,0.060452238
201493595,201493514,1.554679,4334,0.350253807,0.307568066,0.300415321,0.292108906,0.291647439,0.292801108,0.282187356
201489922,201489992,1.555374,4336,0.640682657,0.640682657,0.640682657,0.642758303,0.633302583,0.633302583,0.633302583
201490085,201490033,1.556418,4337,0.590039198,0.578741065,0.570209822,0.578049343,0.593958958,0.593958958,0.587502882
201489663,201489763,1.556069,4338,0.657676349,0.641770401,0.645689258,0.628861226,0.610419548,0.623559244,0.588059013
201490966,201491052,1.556764,4341,0.484450587,0.485372034,0.468094909,0.457728634,0.477079014,0.478691546,0.467173462
201495745,201495773,1.557459,4341,0.489979267,0.396682792,0.320202718,0.256622898,0.221838286,0.223450818,0.231283114
201485282,201485659,1.556764,4342,0.531091663,0.528097651,0.528558268,0.517273146,0.515891294,0.516351912,0.51497006
201494265,201494355,1.561281,4348,0.381094756,0.349816007,0.331876725,0.304277829,0.304047838,0.27598896,0.291398344
201488531,201488591,1.563366,4351,0.003907148,0.003907148,0.003907148,0.003907148,0.003907148,0.003907148,0.003907148
201490683,201490670,1.556416,4353,0.055593843,0.052837124,0.051229037,0.048472318,0.047553411,0.047783138,0.047783138
201495991,201495996,1.562324,4353,0.096944636,0.089363657,0.079485412,0.059499196,0.051458764,0.046634505,0.052377671
201486898,201486990,1.561977,4354,0.418695452,0.410656867,0.406752412,0.388608176,0.386081764,0.387919155,0.372301332
201497182,201497218,1.562671,4356,0.300505051,0.292929293,0.241505969,0.268365473,0.264003673,0.266988062,0.262855831
201490474,201490548,1.561976,4357,0.278632086,0.27197613,0.262106954,0.25269681,0.264631627,0.262565986,0.253614873
201495874,201495873,1.564756,4358,0.300596604,0.286599358,0.278568151,0.230610372,0.214777421,0.213171179,0.215006884
201488192,201488261,1.562324,4359,0.737325075,0.733195687,0.725625143,0.737554485,0.730672173,0.735719202,0.728607479
201494981,201495161,1.563713,4360,0.259174312,0.219495413,0.200688073,0.206880734,0.19793578,0.198623853,0.196559633
201489498,201489532,1.560934,4361,0.114193992,0.103875258,0.097225407,0.099747764,0.087365283,0.099977069,0.099977069
201486242,201486310,1.563714,4362,0.272581385,0.254241174,0.231086657,0.235900963,0.222833563,0.216872994,0.214351215
201492254,201492059,1.564756,4366,0.003206596,0.003893724,0.002290426,0.001603298,0.001374256,0.001374256,0.001374256
201485184,201485393,1.566494,4369,0,0,0,0,0,0,0
201491599,201491449,1.571359,4373,0.280128059,0.257489138,0.254745026,0.24605534,0.239423737,0.235764921,0.232106106
201493251,201493348,1.566841,4373,0,0,0,0,0,0,0
201492200,201492268,1.569968,4375,0.146742857,0.147657143,0.135542857,0.140114286,0.116571429,0.113142857,0.096457143
201488852,201489071,1.569968,4376,0.453153565,0.444012797,0.438528336,0.426873857,0.420246801,0.407221207,0.410648995
201496791,201496825,1.569621,4376,0.351919561,0.263939671,0.173446069,0.157906764,0.125914077,0.121343693,0.126371115
201490284,201490412,1.568231,4377,0.023303633,0.007996345,0.005483208,0.00685401,0.005940142,0.006397076,0.006397076
201494530,201494250,1.570664,4377,0.582362349,0.548320768,0.532328079,0.525017135,0.525017135,0.519076993,0.517249257
201491236,201491290,1.570664,4381,0.031271399,0.026249715,0.025336681,0.02556494,0.020999772,0.020543255,0.020999772
201491472,201491473,1.572402,4382,0.670698311,0.65723414,0.65905979,0.561387494,0.655408489,0.652670014,0.637608398
201485689,201485797,1.573096,4384,0,0,0,0,0,0,0
201490310,201490364,1.575529,4385,0.18631699,0.140022805,0.119270239,0.117673888,0.114253136,0.112884835,0.117445838
201488096,201488111,1.573791,4386,0.291609667,0.291153671,0.291381669,0.288873689,0.288873689,0.288645691,0.22252622
201493238,201493302,1.575876,4390,0.191571754,0.16309795,0.165148064,0.149886105,0.149886105,0.150113895,0.150341686
201494833,201494908,1.578308,4392,0.14435337,0.140938069,0.137978142,0.136612022,0.129326047,0.121584699,0.113843352
201490256,201489975,1.575529,4393,0.236284999,0.192123833,0.192806738,0.196221261,0.193489643,0.193489643,0.193034373
201494804,201495016,1.575181,4393,0.510812656,0.498520373,0.47826087,0.447302527,0.3792397,0.383337127,0.38720692
201494646,201494374,1.575876,4396,0.140582348,0.113967243,0.104413103,0.100545951,0.094858963,0.102138308,0.096678799
201485796,201485564,1.577613,4399,0,0,0,0,0,0,0
201491959,201492113,1.579004,4405,0.053121453,0.053802497,0.054256527,0.04676504,0.045856981,0.046538025,0.045629966
201491085,201491197,1.581784,4408,0.140426497,0.141560799,0.141560799,0.141333938,0.141333938,0.141333938,0.141333938
201495529,1,1.582131,4408,0.380444646,0.355490018,0.270417423,0.232985481,0.22323049,0.212794918,0.224137931
201494272,201494375,1.581783,4420,0.116742081,0.101809955,0.112669683,0.111085973,0.104072398,0.104298643,0.104751131
201495032,201495036,1.589081,4421,0.560732866,0.551232753,0.535173038,0.487446279,0.513684687,0.514589459,0.514589459
201494758,201494977,1.586995,4425,0.166779661,0.130621469,0.123615819,0.117062147,0.115932203,0.116610169,0.116610169
201486748,201486471,1.589428,4430,0,0,0,0,0,0,0
201488305,201488315,1.589428,4432,0.41448556,0.390568592,0.378384477,0.351083032,0.329422383,0.326263538,0.329648014
201491719,201491481,1.592208,4435,0.402254791,0.356031567,0.356708005,0.299661781,0.323337091,0.32356257,0.32356257
201492867,201492962,1.590122,4436,0.959197475,0.953336339,0.893146979,0.936654644,0.929440938,0.933498647,0.936880072
201486378,201486301,1.590123,4437,0,0,0,0,0,0,0
201493906,201494222,1.591165,4437,0.496281271,0.478701826,0.463601533,0.473518143,0.47013748,0.472391255,0.469912103
201495128,201495169,1.592903,4441,0.158072506,0.136455753,0.129475343,0.127899122,0.126998424,0.125422202,0.126773249
201496007,201496101,1.594293,4441,0.168205359,0.15874803,0.11934249,0.117766269,0.160549426,0.151992794,0.151317271
201491694,201491728,1.595336,4444,0.314806481,0.233573357,0.168991899,0.156840684,0.152115212,0.145589559,0.150315032
201495676,201495855,1.596378,4451,0.834194563,0.82655583,0.783419456,0.816670411,0.784093462,0.813974388,0.806335655
201489944,201489965,1.598115,4454,0.677817692,0.651324652,0.645262685,0.645262685,0.525594971,0.561068702,0.56376291
201486677,201486460,1.598811,4456,0.214991023,0.186041293,0.197486535,0.186938959,0.172351885,0.174371634,0.172351885
201490208,201490431,1.599853,4463,0.128164911,0.094331167,0.091866458,0.093210845,0.093883038,0.062065875,0.05982523
201482398,201482649,1.601243,4465,0.219932811,0.169988802,0.166853303,0.142889138,0.119148936,0.10324748,0.11825308
201493585,201493467,1.600895,4469,0.032893265,0.028194227,0.022823898,0.020138733,0.016558514,0.015887223,0.016558514
201490622,201490646,1.606455,4475,0.106592179,0.101005587,0.096089385,0.086927374,0.085810056,0.086703911,0.086703911
201496803,201496809,1.609235,4476,0.893431635,0.863717605,0.804959786,0.828418231,0.83489723,0.812779267,0.83489723
201492649,201492977,1.606456,4477,0.59258432,0.587223587,0.559973196,0.500781774,0.490507036,0.459236096,0.478668751
201496177,201496061,1.606455,4482,0.412985274,0.382864793,0.364792503,0.352298081,0.304774654,0.300981705,0.302543507
201496430,1,1.611668,4488,0.001336898,0.000891266,0.000668449,0.000668449,0.000668449,0.000668449,0.000668449
201485448,201485050,1.615143,4494,0.812861593,0.812194036,0.809301291,0.802180685,0.769915443,0.810858923,0.810636404
201487296,201487404,1.613058,4495,0,0,0,0,0,0,0
201492886,201492900,1.612363,4497,0.002001334,0.002001334,0.001556593,0.002001334,0.002001334,0.002001334,0.001334223
201496334,201496343,1.610973,4497,0.311985768,0.291750056,0.257060262,0.265955081,0.257282633,0.251723371,0.252168112
201490776,201490836,1.613753,4499,0.461213603,0.437652812,0.442987331,0.431429206,0.417426095,0.417648366,0.404756613
201494881,201494921,1.615142,4506,0.639147803,0.630714603,0.620284066,0.612072792,0.59165557,0.543275632,0.586995118
201495551,201495621,1.6141,4508,0.033052351,0.026619343,0.024401065,0.028837622,0.03527063,0.027728483,0.027062999
201494376,201494401,1.622788,4515,0,0,0,0,0,0,0
201486438,201486509,1.623135,4523,0,0,0,0,0,0,0
201496932,201496936,1.621397,4524,0.684792219,0.66622458,0.666666667,0.568523431,0.545313882,0.540893015,0.541777188
201488193,201488194,1.623483,4525,0.455248619,0.45038674,0.428287293,0.420994475,0.392265193,0.394033149,0.387845304
201495241,201495223,1.625568,4527,0.34548266,0.341064723,0.328473603,0.328252706,0.327148222,0.302407776,0.309918268
201490556,201490398,1.626263,4533,0.676152658,0.673505405,0.670637547,0.644165012,0.668872711,0.669093316,0.656298257
201495182,201495221,1.626958,4539,0.145847103,0.126018947,0.109275171,0.100462657,0.092090769,0.088786076,0.088786076
201489496,201489718,1.627652,4541,0.052191147,0.033032372,0.030830214,0.019158776,0.018498128,0.018718344,0.02048007
201492811,201492858,1.628347,4542,0.666006165,0.647512109,0.636503743,0.616248349,0.595332453,0.60215764,0.60215764
201494529,201494325,1.628347,4544,0,0,0,0,0,0,0
201487182,201486937,1.63356,4549,0.796218949,0.78566718,0.794240492,0.763024841,0.755330842,0.759067927,0.760826555
201486422,201486479,1.631127,4550,0,0,0,0,0,0,0
201488870,201488958,1.635297,4556,0.498024583,0.464003512,0.465320457,0.421861282,0.390913082,0.402765584,0.408691835
201497115,201497079,1.631127,4556,0.18832309,0.170983319,0.127524144,0.118744513,0.111940299,0.109964881,0.113257243
201489619,201489807,1.63912,4566,0.456416995,0.443276391,0.393561104,0.370565046,0.369250986,0.370784056,0.372974157
201485908,201485647,1.638077,4568,0,0,0,0,0,0,0
201493094,201493095,1.637035,4568,0.455341506,0.42469352,0.409588441,0.305823117,0.305166375,0.294220665,0.299036778
201492352,201492362,1.643637,4582,0.618943693,0.596027935,0.590353557,0.582278481,0.581187254,0.58184199,0.57071148
201493098,201493124,1.645722,4587,0.114453891,0.119468062,0.100065402,0.11794201,0.119468062,0.122302158,0.115107914
201491293,201491380,1.647112,4590,0.252941176,0.241830065,0.210675381,0.197385621,0.196514161,0.179520697,0.177124183
201494892,201494952,1.645374,4590,0.137908497,0.110893246,0.107843137,0.105882353,0.106753813,0.067102397,0.064705882
201494083,201493750,1.653367,4606,0.719496309,0.678679983,0.67325228,0.617672601,0.611810682,0.60855406,0.604646114
201495769,201495892,1.656493,4616,0.566507799,0.537694974,0.50389948,0.526429809,0.54007799,0.541377816,0.541377816
201492912,201493129,1.656147,4620,0.814718615,0.821645022,0.803246753,0.793073593,0.783766234,0.787012987,0.772077922
201492848,201492914,1.659274,4626,0.658668396,0.649589278,0.630350195,0.619109382,0.616731518,0.605706874,0.597492434
201495724,201495752,1.659622,4631,0.540919888,0.35391924,0.285251566,0.223925718,0.189591881,0.197149644,0.195422155
201491966,201492041,1.663791,4633,0.73494496,0.721994388,0.728037988,0.731275631,0.730843946,0.730843946,0.729980574
201492121,201491965,1.664486,4641,0.01616031,0.01616031,0.01616031,0.01616031,0.01616031,0.01616031,0.01616031
201496210,201496268,1.666919,4642,0.046962516,0.036191297,0.032529082,0.034252477,0.022834985,0.021757863,0.021542439
201496002,201495962,1.664487,4644,0.012273902,0.013135228,0.01335056,0.012919897,0.010120586,0.012704565,0.012704565
201497243,1,1.668656,4652,0.081255374,0.074806535,0.032244196,0.07244196,0.071152193,0.071367154,0.071582115
201492533,201492603,1.669352,4653,0,0,0,0,0,0,0
201497235,1,1.671089,4655,0.010741139,0.010741139,0.001503759,0.008807734,0.008807734,0.008807734,0.008807734
201492021,201491991,1.669352,4656,0.137027491,0.117697595,0.099226804,0.099871134,0.092139175,0.089991409,0.095575601
201484412,201484714,1.669004,4657,0,0,0,0,0,0,0
201488909,201489199,1.671784,4662,0.671600172,0.66023166,0.64972115,0.628271128,0.634491634,0.633633634,0.608966109
201486463,201486531,1.674563,4667,0.26183844,0.211913435,0.206342404,0.176130276,0.184486822,0.172059139,0.184486822
201489309,201489355,1.676301,4668,0.71529563,0.707369323,0.68680377,0.655741217,0.633033419,0.650599829,0.65017138
201484964,201484548,1.676996,4670,0.571734475,0.533832976,0.528265525,0.437044968,0.428479657,0.419271949,0.419486081
201494504,201494308,1.675259,4670,0,0,0,0,0,0,0
201487090,201487096,1.679429,4684,0,0,0,0,0,0,0
201486410,201486532,1.682556,4686,0.230473752,0.173495519,0.151941955,0.158130602,0.157276995,0.150874947,0.159411012
201496845,1,1.684294,4693,0,0,0,0,0,0,0
201489048,201489134,1.683946,4697,0.166915052,0.143070045,0.115818608,0.072812433,0.063018948,0.047902917,0.049819033
201493016,201493251,1.684988,4697,0,0,0,0,0,0,0
201492775,201492897,1.683599,4700,0.717021277,0.717234043,0.709148936,0.679787234,0.678085106,0.678723404,0.678510638
201488846,201488951,1.688116,4703,0.338082075,0.34275994,0.347225175,0.335530512,0.328726345,0.335743143,0.331065277
201491350,201491419,1.692633,4722,0.770436256,0.774036425,0.751164761,0.749258789,0.770436256,0.770859805,0.757306226
201487411,201487570,1.695413,4728,0.421531303,0.413282572,0.410109983,0.393824027,0.351099831,0.366116751,0.357233503
201485178,201484633,1.701321,4741,0.670744569,0.649651972,0.636574562,0.62623919,0.641214934,0.628559376,0.642269563
201497089,1,1.701321,4743,0.013493569,0.013493569,0.013493569,0.01201771,0.01201771,0.01201771,0.01201771
201491435,201491553,1.700626,4744,0.399662732,0.373946037,0.34317032,0.344645868,0.340851602,0.333684654,0.329679595
201492401,201492435,1.7041,4751,0.268996001,0.247737318,0.230688276,0.228583456,0.216796464,0.220164176,0.212376342
201492180,201492319,1.702363,4755,0.496529968,0.487276551,0.486645636,0.479495268,0.469190326,0.458044164,0.464143007
201492503,201492504,1.705143,4755,0.390956887,0.377076761,0.357728707,0.353732913,0.354153523,0.353522608,0.347844374
201493508,201493509,1.70549,4755,0,0,0,0,0,0,0
201484823,201485159,1.727034,4761,0,0,0,0,0,0,0
201493112,201492960,1.707576,4761,0.562696912,0.565007351,0.543163201,0.495274102,0.494643982,0.486662466,0.492963663
201483387,201483454,1.712093,4775,0.395811518,0.269319372,0.26617801,0.240209424,0.226387435,0.223036649,0.230366492
201487774,201487872,1.714178,4777,0,0,0,0,0,0,0
201491483,201491494,1.714178,4779,0.345260515,0.337099812,0.335425821,0.329985353,0.317430425,0.31826742,0.316802678
201492380,201492488,1.714525,4781,0.274419577,0.283831834,0.278393641,0.278811964,0.27985777,0.280485254,0.279021125
201486626,201486743,1.71522,4785,0,0,0,0,0,0,0
201494852,201494865,1.72078,4790,0.197286013,0.165135699,0.141127349,0.149269311,0.149269311,0.1217119,0.12776618
201492801,201492856,1.726688,4804,0.60886761,0.535387177,0.51540383,0.528517902,0.561199001,0.549125729,0.550791007
201493862,201493570,1.725645,4806,0.418643362,0.404078236,0.39409072,0.367665418,0.369746151,0.37224303,0.376196421
201495619,201495668,1.722171,4808,0.460898502,0.455906822,0.443011647,0.391846922,0.348169717,0.303868552,0.30906822
201489916,201489952,1.72634,4813,0.029503428,0.02347808,0.01682942,0.016413879,0.015167255,0.01350509,0.014336173
201494829,201494859,1.725645,4817,0.259497613,0.248702512,0.249325306,0.238530206,0.243304962,0.245173344,0.245588541
201493534,201493179,1.730512,4818,0.629929431,0.607305936,0.579286011,0.511415525,0.52781237,0.520963055,0.52822748
201493995,201493711,1.724604,4819,0,0,0,0,0,0,0
201490785,201491031,1.732595,4830,0.66563147,0.655279503,0.651759834,0.638716356,0.62815735,0.627743271,0.628985507
201497208,1,1.734333,4836,0,0,0,0,0,0,0
201487705,201487380,1.736765,4840,0,0,0,0,0,0,0
201486120,201486293,1.737807,4843,0,0,0,0,0,0,0
201495799,201495842,1.735375,4844,0.545004129,0.540462428,0.504954583,0.51073493,0.500825764,0.490710157,0.487613543
201496482,201496506,1.740935,4848,0.004331683,0.005363036,0.002062706,0.002062706,0.001031353,0.001031353,0.001031353
201496614,201496648,1.74024,4850,0.065979381,0.056494845,0.054639175,0.054639175,0.047010309,0.047010309,0.047010309
201493639,201493358,1.738154,4852,0.259480627,0.233924155,0.225680132,0.217230008,0.194352844,0.167559769,0.194146744
201492616,201492349,1.739545,4853,0.487327426,0.477642695,0.460333814,0.465485267,0.440552236,0.441376468,0.440964352
201489025,201489137,1.745105,4863,0.585852355,0.519226815,0.51902118,0.51244088,0.50586058,0.511412708,0.486530948
201494223,201494373,1.745799,4867,0.122662831,0.056502979,0.054859256,0.052804602,0.049928087,0.050339018,0.050339018
201496440,201496478,1.744757,4869,0.330663381,0.276648182,0.249743274,0.23228589,0.181556788,0.17991374,0.179502978
201494614,201494645,1.751707,4874,0.600738613,0.58432499,0.551908084,0.487689783,0.514567091,0.519080837,0.516208453
201495828,201495618,1.750665,4880,0.204303279,0.16557377,0.138729508,0.120286885,0.107377049,0.107786885,0.106557377
201486586,201486665,1.754486,4886,0.546459271,0.514326648,0.505525993,0.510437986,0.510642652,0.494064675,0.498362669
201489522,201489233,1.756572,4898,0.552266231,0.544099633,0.529808085,0.511637403,0.506941609,0.525520621,0.516945692
201489766,201489845,1.757962,4902,0.460220318,0.442268462,0.401468788,0.42003264,0.39371685,0.426356589,0.43125255
201493326,201493239,1.760394,4903,0.49745054,0.479910259,0.446053437,0.458290842,0.455639404,0.421170712,0.421986539
201487691,201487836,1.756571,4906,0.231960864,0.232776192,0.220138606,0.219934774,0.227884223,0.226865063,0.225234407
201496313,1,1.762132,4907,0.324434481,0.291828001,0.246382719,0.26716935,0.263704911,0.264112492,0.264316283
201486434,201486683,1.762479,4914,0,0,0,0,0,0,0
201495220,201495329,1.765259,4915,0.501932859,0.437029502,0.405289929,0.353204476,0.322685656,0.323499491,0.330824008
201488129,201488217,1.764912,4918,0.296258642,0.270231802,0.25193168,0.237291582,0.209638064,0.194591297,0.198657991
201496970,201497013,1.763869,4920,0.013211382,0.010569106,0.010162602,0.006097561,0.004878049,0.004878049,0.004878049
201485800,201485340,1.765259,4927,0.859143495,0.857925715,0.856707936,0.858534605,0.859549422,0.859752385,0.852851634
201496137,201496156,1.766302,4931,0.079902657,0.071385115,0.069762726,0.073210302,0.067734739,0.067531941,0.067531941
201495651,201495784,1.76943,4932,0.235604217,0.225466342,0.197080292,0.195255474,0.196674777,0.193836172,0.197283049
201490704,201490792,1.771166,4935,0.463829787,0.456534954,0.440121581,0.435663627,0.430597771,0.424924012,0.427558257
201493549,201493666,1.780201,4962,0.575574365,0.552196695,0.553607416,0.555219669,0.545949214,0.528617493,0.506449012
201496452,201496361,1.784024,4965,0.335750252,0.335347432,0.297280967,0.317421954,0.274723061,0.224974824,0.222759315
201490428,201490320,1.781591,4969,0.122358623,0.11289998,0.091366472,0.111893741,0.11913866,0.118333669,0.118937412
201494712,201494744,1.784024,4971,0.440957554,0.420237377,0.38704486,0.346409173,0.331925166,0.341782338,0.335546168
201492991,201492998,1.787151,4985,0.574322969,0.570712136,0.56328987,0.546840522,0.5444333,0.529388164,0.544232698
201490400,201489869,1.794796,5007,0.237866986,0.218494108,0.212502497,0.211903335,0.196325145,0.195725984,0.195925704
201487318,201487343,1.800704,5016,0.095095694,0.078349282,0.076754386,0.070972887,0.072368421,0.063397129,0.06539075
201492651,201492805,1.798271,5017,0.206497907,0.201913494,0.196133147,0.175403628,0.173211082,0.173609727,0.173211082
201486684,201486884,1.802094,5021,0.529774945,0.516829317,0.483170683,0.441147182,0.425811591,0.427006572,0.420832503
201494935,1,1.808348,5039,0.569359,0.537011312,0.517959913,0.486406033,0.485612225,0.474895813,0.480055567
201485473,201485346,1.813908,5055,0,0,0,0,0,0,0
201491470,201491556,1.812866,5056,0.005933544,0.001384494,0.003164557,0.002373418,0.002966772,0.002966772,0.002966772
201487800,201487915,1.813554,5058,0,0,0,0,0,0,0
201487551,201487557,1.81495,5060,0.736758893,0.714624506,0.685177866,0.689130435,0.674901186,0.668972332,0.64486166
201486098,201486321,1.820163,5068,0,0,0,0,0,0,0
201493696,201493706,1.816688,5068,0.628847672,0.625887924,0.617995264,0.622928177,0.622533544,0.573401736,0.574980268
201486125,201486184,1.823637,5072,0.578272871,0.541403785,0.529968454,0.496253943,0.477917981,0.479692429,0.480086751
201488836,201488736,1.820511,5077,0.065983849,0.065983849,0.062635415,0.065983849,0.065983849,0.065983849,0.065983849
201489241,201489207,1.821206,5078,0.079361954,0.066955494,0.046081134,0.045490351,0.044308783,0.044308783,0.044308783
201486537,201486619,1.823291,5083,0.56049577,0.548888452,0.532362778,0.528624828,0.527837891,0.526264017,0.522722801
201491124,201491195,1.82746,5091,0.659202514,0.651345512,0.632881556,0.612256924,0.62954233,0.63150658,0.63111373
201485542,201485060,1.828156,5092,0,0,0,0,0,0,0
201485695,201485874,1.828155,5092,0.385113904,0.355459544,0.344658288,0.314414768,0.310290652,0.302435192,0.31205813
201482655,201482759,1.826418,5093,0.520911054,0.448851365,0.435499705,0.417632044,0.377773414,0.382289417,0.382878461
201484121,201483665,1.829893,5098,0.301686936,0.282071401,0.280894468,0.258728913,0.250098078,0.249509612,0.250686544
201497229,201497231,1.829545,5103,0.184793259,0.177542622,0.143053106,0.160493827,0.154418969,0.147168332,0.155202822
201486940,201486901,1.831283,5108,0,0,0,0,0,0,0
201489853,201489994,1.830935,5108,0.436570086,0.399765074,0.419342208,0.419733751,0.414839468,0.410532498,0.414839468
201496352,201496379,1.846573,5142,0.143912874,0.12932711,0.118630883,0.117075068,0.110657332,0.108129133,0.107156748
201487757,201487758,1.84553,5147,0,0,0,0,0,0,0
201487970,201488031,1.847962,5148,0.66045066,0.627233877,0.548562549,0.545454545,0.545066045,0.541569542,0.542346542
201493770,201493813,1.845877,5148,0.009129759,0.005050505,0.002136752,0.002719503,0.002331002,0.002331002,0.002331002
201494611,201494799,1.8497,5158,0.380379992,0.3414114,0.324350523,0.316013959,0.311554866,0.310585498,0.311942613
201490603,201490604,1.85109,5161,0.480333269,0.471226506,0.46541368,0.408254214,0.4266615,0.426273978,0.424336369
201489643,201489800,1.853175,5166,0.693379791,0.665505226,0.656600852,0.531165312,0.50116144,0.501355014,0.466318235
201488158,201488177,1.856997,5172,0.065738592,0.066705336,0.063225058,0.067285383,0.091067285,0.091260634,0.084493426
201485962,201485636,1.85665,5173,0,0,0,0,0,0,0
201487810,201487811,1.861167,5195,0.746294514,0.7466795,0.732820019,0.741674687,0.722040423,0.723965351,0.667179981
201493607,201493672,1.873329,5216,0.477569018,0.456096626,0.460697853,0.403757669,0.401648773,0.401265337,0.407016871
201490824,201490830,1.871244,5221,0.234629381,0.221988125,0.21719977,0.185979697,0.172572304,0.149396667,0.170273894
201488594,201488721,1.87333,5224,0.618491577,0.604517611,0.598774885,0.551301685,0.53101072,0.519908116,0.51914242
201487988,201488225,1.877499,5236,0.164438503,0.152597403,0.148204736,0.139228419,0.131779985,0.13197097,0.13197097
201496801,201496845,1.884449,5249,0.038483521,0.040198133,0.016384073,0.017146123,0.015240998,0.010478186,0.013907411
201494942,201494973,1.883059,5251,0.269662921,0.267187202,0.247762331,0.245286612,0.231194058,0.22833746,0.22776614
201495333,201495187,1.884796,5253,0.683038264,0.612602322,0.60765277,0.612411955,0.600609176,0.599276604,0.599657339
201493355,201493422,1.894526,5274,0.570724308,0.56693212,0.533371255,0.52540766,0.523511566,0.336746303,0.523321957
201489457,201489486,1.896263,5284,0.107872824,0.100492051,0.074375473,0.063966692,0.065859198,0.061127933,0.061127933
201495268,201495357,1.899044,5290,0.412287335,0.39905482,0.368431002,0.290359168,0.279017013,0.281096408,0.280151229
201492684,201492676,1.903561,5297,0.243534076,0.239758354,0.220502171,0.215404946,0.224089107,0.224277893,0.213705871
201486187,201485950,1.902519,5299,0.175316097,0.170975656,0.162860917,0.158143046,0.146442725,0.148707303,0.147763729
201486943,201487187,1.902171,5305,0.459377945,0.432987747,0.418096136,0.396606975,0.392648445,0.393590952,0.392082941
201490421,201490435,1.901824,5305,0.341564562,0.339302545,0.332516494,0.323845429,0.320075401,0.322525919,0.320829406
201494606,201494759,1.906689,5316,0.286869827,0.275206922,0.272197141,0.23890143,0.236267871,0.238525207,0.237020316
201486726,201486554,1.905298,5317,0,0,0,0,0,0,0
201494593,201494681,1.907383,5318,0.366115081,0.347122979,0.30782249,0.328130876,0.333772095,0.333019932,0.312899586
201496172,201496214,1.906689,5319,0.079714232,0.068057906,0.049445384,0.025192705,0.023124647,0.025756721,0.025756721
201486063,201485908,1.911206,5326,0,0,0,0,0,0,0
201494875,201494876,1.912248,5329,0.52242447,0.513229499,0.490335898,0.496153124,0.493150685,0.492400075,0.49127416
201487196,201487549,1.917809,5345,0,0,0,0,0,0,0
201484882,201484317,1.920936,5361,0.592613318,0.564446932,0.55325499,0.532922962,0.508487223,0.512963999,0.514642791
201496082,201496099,1.927538,5372,0.458488459,0.455137751,0.414743112,0.409530901,0.447505585,0.454020849,0.454020849
201494462,201494507,1.925453,5376,0.179315476,0.16108631,0.119419643,0.114025298,0.109375,0.110677083,0.110491071
201488029,201487995,1.931013,5380,0.07936803,0.074907063,0.073234201,0.067657993,0.070817844,0.070074349,0.07063197
201495163,201495180,1.931013,5386,0.185109543,0.172484218,0.171741552,0.158930561,0.155402896,0.15521723,0.160415893
201492088,201491770,1.933445,5388,0.064216778,0.062546399,0.062175204,0.061989607,0.062175204,0.062360802,0.062175204
201494303,201493911,1.933793,5394,0.177419355,0.172228402,0.161846496,0.159992584,0.158694846,0.158880237,0.159992584
201494718,201494431,1.936225,5395,0.305468026,0.291010195,0.275810936,0.275996293,0.273401297,0.2639481,0.278776645
